0.6075903,2.8894062,0.0207275,0.3661332,0.0000000
0.6355293,2.6271081,0.0436892,0.7921577,0.0000000
-0.5960181,2.6114944,-0.0871799,0.3813564,0.0000000
0.6197298,2.6058186,-0.0953380,0.3438103,0.0000000
-0.4388942,2.9539643,0.0372797,0.8961674,0.0000000
0.4270666,2.8947723,0.0384549,0.4452153,0.0000000
-0.5335569,2.9318013,0.0375840,0.4012971,0.0000000
0.6214514,2.6395218,-0.0876263,0.7978765,0.0000000
0.5278606,2.6299626,0.0251121,0.3676237,0.0000000
-0.6318496,2.9299625,0.0697064,0.7951633,0.0000000
0.5484664,2.8700970,0.0442872,0.8570382,0.0000000
-0.4402318,2.6215089,-0.1216679,0.4150344,0.0000000
0.6376034,2.6823494,0.0272407,0.9204854,0.0000000
0.4792266,2.9257267,-0.1023204,0.8634669,0.0000000
-0.5708213,2.8753298,-0.0844938,0.7844866,0.0000000
-0.7186590,2.6132815,0.0650217,0.8585581,0.0000000
0.6296199,2.8755503,-0.0928761,0.3410413,0.0000000
-0.4210460,2.6530222,-0.1183875,0.3371894,0.0000000
-0.4395551,2.9346831,-0.1236552,0.8540607,0.0000000
-0.7141549,2.8754787,-0.1261743,0.3999811,0.0000000
0.4486643,2.8760673,-0.1124222,0.9076316,0.0000000
-0.7107826,2.9283149,0.0536391,0.8519587,0.0000000
-0.4404495,2.6790847,0.0566225,0.4701959,0.0000000
-0.6707397,2.6793269,0.0224553,0.4401653,0.0000000
-0.4023824,2.6419458,0.0600269,0.4004060,0.0000000
0.6970557,2.6236859,0.0593665,0.4373235,0.0000000
-0.5379289,2.6061134,0.0587260,0.3604453,0.0000000
0.6888140,2.6328798,0.0601671,0.3804157,0.0000000
0.4337752,2.6248248,-0.1017318,0.8323118,0.0000000
-0.7300957,2.6155803,-0.1173403,0.8471984,0.0000000
0.4474888,2.6268979,-0.1183199,0.8387746,0.0000000
-0.4335513,2.9037544,-0.1081545,0.4001991,0.0000000
0.6378453,2.6712353,-0.0939996,0.4403903,0.0000000
0.6875841,2.6636523,-0.0984887,0.8775863,0.0000000
-0.4588290,2.6581735,-0.0845450,0.3566485,0.0000000
0.5022937,2.8841035,-0.0876698,0.4646568,0.0000000
-0.5083601,2.8785519,-0.1240701,0.8736816,0.0000000
0.5667479,2.6542288,0.0382593,0.8382444,0.0000000
-0.3963890,2.9385174,0.0591053,0.3857388,0.0000000
0.7142969,2.6641045,0.0320120,0.7844374,0.0000000
-0.5598835,2.9199276,-0.1091941,0.3452269,0.0000000
0.5437768,2.6037817,0.0513638,0.8787658,0.0000000
-0.6925747,2.9053526,0.0265453,0.8999030,0.0000000
0.4396052,2.6772724,0.0537619,0.3723895,0.0000000
-0.3926534,2.8754878,-0.0941255,0.7961359,0.0000000
-0.7165178,2.6223957,0.0479696,0.9047708,0.0000000
0.5046856,2.6820861,-0.1078909,0.8560734,0.0000000
0.5156179,2.6578052,0.0594787,0.3367120,0.0000000
-0.6186839,2.6543145,0.0678401,0.9164492,0.0000000
0.4597849,2.8942173,0.0453668,0.8749149,0.0000000
